0 1:1.33877 2:-0.681885
0 1:1.96711 2:1.28213
0 1:0.391595 2:-2.58993
0 1:2.57132 2:-1.30756
0 1:1.33155 2:0.57807
0 1:-0.61142 2:3.53442
0 1:1.4232 2:0.852331
0 1:0.122518 2:3.4345
0 1:-2.4694 2:1.6822
0 1:-2.16537 2:-0.350841
0 1:-1.23616 2:0.960604
0 1:-0.99739 2:2.96053
0 1:-1.18225 2:0.0292891
0 1:-1.62589 2:1.44055
0 1:1.47041 2:-0.874862
0 1:1.65134 2:0.267739
0 1:-0.110219 2:-2.19686
0 1:0.540622 2:1.91018
0 1:1.62607 2:0.809986
0 1:0.329345 2:0.860905
0 1:-1.30678 2:-3.05155
0 1:-0.122908 2:3.02813
0 1:3.0427 2:3.17425
0 1:1.92348 2:-2.81945
0 1:1.09698 2:-1.48694
0 1:1.39241 2:-1.6097
0 1:-0.669271 2:2.91354
0 1:1.42977 2:-0.889673
0 1:-0.128598 2:0.439173
0 1:0.319332 2:2.84555
0 1:2.43808 2:-1.13582
0 1:0.297145 2:2.10505
0 1:-0.967127 2:-2.94171
0 1:5.44213 2:2.76944
0 1:0.655518 2:2.01608
0 1:1.25932 2:-2.25167
0 1:-0.110076 2:-0.00265325
0 1:1.14464 2:3.18193
0 1:-1.66512 2:-1.39287
0 1:-0.526678 2:-0.0656594
0 1:2.59804 2:-1.62241
0 1:-1.05296 2:1.64202
0 1:0.593338 2:-1.95843
0 1:-5.05314 2:0.794537
0 1:-0.889384 2:-0.381832
0 1:-0.025875 2:0.541597
0 1:3.22409 2:-0.68651
0 1:-0.0272269 2:-1.13501
0 1:-2.59733 2:0.620428
0 1:1.7595 2:2.07344
0 1:-1.28974 2:-0.709921
0 1:-0.744617 2:1.02932
0 1:4.36599 2:1.9086
0 1:-1.71561 2:-0.871741
0 1:-0.973643 2:1.34446
0 1:-4.48054 2:0.823888
0 1:-0.339682 2:-5.10848
0 1:-1.26445 2:3.37405
0 1:-2.05083 2:1.60441
0 1:-0.47494 2:0.703552
0 1:-0.932641 2:-0.933778
0 1:-1.79546 2:2.37323
0 1:-1.30203 2:-0.0324484
0 1:-0.568187 2:0.661126
0 1:1.48101 2:-1.39733
0 1:-2.15273 2:-2.78498
0 1:2.00034 2:0.0895108
0 1:-0.108624 2:-0.904187
0 1:0.970907 2:-2.79342
0 1:2.8328 2:-1.50135
0 1:-3.19115 2:0.318155
0 1:-2.64374 2:1.49403
0 1:-0.220117 2:1.01435
0 1:1.32062 2:-1.51452
0 1:0.285913 2:-3.05442
0 1:2.42184 2:0.892506
0 1:-1.36186 2:-2.3068
0 1:0.768099 2:0.0030645
0 1:2.12828 2:-0.140203
0 1:-1.30481 2:1.31641
0 1:-0.635137 2:1.48396
0 1:-1.15375 2:-1.56967
0 1:0.977626 2:2.38932
0 1:0.22722 2:1.39625
0 1:-1.08152 2:-5.20917
0 1:0.964038 2:-1.50429
0 1:0.797034 2:-1.05126
0 1:0.805892 2:5.71841
0 1:-0.470946 2:0.98205
0 1:1.204 2:0.415422
0 1:-0.545077 2:2.14158
0 1:-3.42785 2:4.58462
0 1:-0.721377 2:0.282606
0 1:0.747196 2:0.87814
0 1:1.28141 2:0.819064
0 1:2.45813 2:-2.07078
0 1:1.47537 2:-1.54645
0 1:-0.0840294 2:-0.00637693
0 1:0.613581 2:1.63508
0 1:-0.143102 2:1.98105
0 1:-1.71406 2:-1.76589
0 1:3.76445 2:-0.200259
0 1:0.899493 2:0.316695
0 1:-2.0822 2:-2.48889
0 1:0.461691 2:1.27595
0 1:-0.236249 2:4.37287
0 1:2.34836 2:-0.249353
0 1:0.442237 2:-0.661068
0 1:-0.551798 2:-1.23431
0 1:-1.63688 2:0.11343
0 1:0.36119 2:-2.35428
0 1:0.828437 2:1.84693
0 1:2.19428 2:1.31398
0 1:1.6089 2:-0.0832506
0 1:1.69901 2:3.65807
0 1:-1.18461 2:-0.313792
0 1:-4.34961 2:-1.77026
0 1:-2.21476 2:1.26772
0 1:-1.44654 2:1.43636
0 1:-0.760515 2:-2.10257
0 1:-0.290366 2:-1.14661
0 1:-2.01698 2:-3.34922
0 1:1.10402 2:-3.29613
0 1:-3.97013 2:-2.25468
0 1:2.2498 2:-0.509818
0 1:-5.54463 2:1.10446
0 1:-1.08748 2:2.00044
0 1:-2.72488 2:-6.13118
0 1:1.36976 2:1.70519
0 1:0.188939 2:-3.29127
0 1:0.459155 2:-1.15012
0 1:-0.793598 2:-2.50954
0 1:2.98434 2:4.96136
0 1:0.26081 2:0.129637
0 1:4.28264 2:1.2685
0 1:-2.58072 2:-3.52456
0 1:-1.97478 2:-0.77914
0 1:-3.51835 2:-1.46473
0 1:-0.924434 2:-1.3707
0 1:-4.02177 2:0.942578
0 1:2.10595 2:-0.85465
0 1:-1.55395 2:-3.93776
0 1:-4.47541 2:-4.58748
0 1:1.27421 2:-0.586888
0 1:1.66568 2:-0.903546
0 1:1.28571 2:-1.75837
0 1:2.91371 2:-0.875221
0 1:0.863701 2:0.0482898
0 1:-0.0638668 2:1.8458
0 1:-2.25079 2:1.41128
0 1:-1.22614 2:3.33356
0 1:-0.00855643 2:0.493202
0 1:2.77044 2:2.0318
0 1:1.11161 2:-0.324343
0 1:-1.52046 2:-3.29488
0 1:-0.314624 2:-3.33827
0 1:-1.14413 2:2.61843
0 1:2.37168 2:1.38156
0 1:1.17627 2:-2.33457
0 1:0.0837799 2:-0.638942
0 1:-3.13261 2:-0.162613
0 1:0.229834 2:0.514953
0 1:-1.70195 2:-0.0754227
0 1:-2.42695 2:1.12619
0 1:-0.826838 2:-1.03827
0 1:-1.2615 2:0.130348
0 1:-2.06626 2:-2.49522
0 1:1.07646 2:-0.599879
0 1:0.8521 2:1.73778
0 1:-2.16322 2:0.130268
0 1:0.250043 2:-2.0752
0 1:3.03247 2:-3.36125
0 1:2.19242 2:2.55696
0 1:-0.812772 2:-2.60806
0 1:0.816303 2:-0.402073
0 1:-1.23348 2:-1.65791
0 1:-0.492393 2:2.70874
0 1:-2.45514 2:5.89518
0 1:1.96299 2:0.0792149
1 1:10.1696 2:6.15187
1 1:10.7732 2:8.46742
1 1:8.57811 2:7.82368
1 1:6.40587 2:9.39524
1 1:4.5176 2:7.65797
1 1:5.49808 2:5.7175
1 1:7.44799 2:7.81278
1 1:10.2874 2:5.61985
1 1:6.92539 2:8.94771
1 1:5.2749 2:8.54205
1 1:8.77225 2:7.26085
1 1:9.86024 2:10.194
1 1:9.55276 2:8.20638
1 1:7.73411 2:8.43754
1 1:7.04989 2:7.14761
1 1:8.21529 2:7.32136
1 1:11.8821 2:8.1807
1 1:7.33683 2:8.58953
1 1:5.83709 2:6.28476
1 1:10.0798 2:7.67656
1 1:6.28841 2:7.23614
1 1:8.79101 2:9.53094
1 1:6.25516 2:7.16349
1 1:4.96392 2:7.80664
1 1:8.03642 2:7.30116
1 1:4.94668 2:6.41966
1 1:3.98976 2:7.16135
1 1:7.69978 2:2.32282
1 1:7.59223 2:7.16235
1 1:8.31551 2:6.50002
1 1:7.77129 2:9.12614
1 1:9.97829 2:8.11604
1 1:9.67635 2:5.83632
1 1:8.1343 2:7.21639
1 1:7.72993 2:9.51638
1 1:8.74445 2:10.3758
1 1:7.75789 2:9.38923
1 1:8.47117 2:6.7489
1 1:8.23801 2:7.49928
1 1:6.47743 2:9.4203
1 1:9.0589 2:9.32007
1 1:8.12609 2:9.96367
1 1:11.9028 2:9.06358
1 1:9.1623 2:8.03677
1 1:7.64957 2:9.51988
1 1:11.078 2:9.64666
1 1:9.50233 2:6.98664
1 1:8.46054 2:5.97484
1 1:9.01456 2:8.74443
1 1:8.29078 2:6.36965
1 1:5.83344 2:8.67224
1 1:4.17679 2:7.43305
1 1:7.04942 2:5.57237
1 1:7.83673 2:8.60354
1 1:7.48827 2:6.60227
1 1:8.43971 2:8.15194
1 1:10.364 2:7.74992
1 1:4.18352 2:5.67873
1 1:8.15337 2:8.15197
1 1:7.67298 2:7.14598
1 1:7.17027 2:6.80435
1 1:9.89797 2:5.64505
1 1:7.3461 2:7.98879
1 1:5.26921 2:7.71687
1 1:5.36018 2:7.05452
1 1:3.45542 2:3.07972
1 1:9.7869 2:6.35418
1 1:5.6532 2:9.18995
1 1:8.2867 2:9.29547
1 1:5.28538 2:6.48893
1 1:6.79845 2:11.248
1 1:7.41218 2:6.82759
1 1:6.92211 2:6.67557
1 1:8.91291 2:7.47425
1 1:8.94892 2:10.0186
1 1:6.61977 2:10.2788
1 1:10.1001 2:11.0466
1 1:3.34998 2:9.59122
1 1:10.8804 2:9.75356
1 1:8.35464 2:10.4667
1 1:9.92868 2:4.22689
1 1:8.68755 2:7.31923
1 1:7.64859 2:8.6159
1 1:9.22738 2:9.85552
1 1:4.02348 2:7.7889
1 1:10.8453 2:8.67764
1 1:13.0734 2:5.15278
1 1:8.13462 2:9.26782
1 1:9.6926 2:8.35773
1 1:9.85181 2:4.6254
1 1:9.6921 2:6.10395
1 1:10.9402 2:7.28322
1 1:7.20096 2:9.71805
1 1:6.84942 2:7.04796
1 1:4.3152 2:9.02853
1 1:8.39257 2:10.4045
1 1:10.7562 2:7.41134
1 1:8.42893 2:9.281
1 1:9.59345 2:8.96054
1 1:9.5421 2:8.47511
1 1:10.6218 2:8.65629
1 1:10.5503 2:7.15979
1 1:8.80549 2:7.24277
1 1:5.15323 2:9.08191
1 1:6.62921 2:6.2495
1 1:7.20339 2:11.6582
1 1:4.49904 2:10.6149
1 1:8.91609 2:10.361
1 1:7.7638 2:9.7211
1 1:7.65806 2:6.98097
1 1:8.94112 2:6.5249
1 1:7.05632 2:7.33361
1 1:6.0403 2:8.37162
1 1:6.2809 2:8.32672
1 1:7.56263 2:7.75342
1 1:5.98172 2:8.26074
1 1:11.2861 2:6.76111
1 1:8.2464 2:5.99083
1 1:9.69865 2:8.42504
1 1:7.74503 2:9.55782
1 1:10.0081 2:8.15886
1 1:4.42885 2:9.63668
1 1:7.47266 2:5.16783
1 1:8.60832 2:7.12892
1 1:7.38382 2:7.21273
1 1:8.37498 2:7.82792
1 1:6.88356 2:4.47974
1 1:9.04738 2:9.48847
1 1:7.24417 2:9.35111
1 1:8.01524 2:6.18867
1 1:5.55953 2:8.92083
1 1:8.90753 2:8.55423
1 1:7.1378 2:9.61219
1 1:6.57639 2:4.31104
1 1:6.97268 2:7.82659
1 1:3.54888 2:10.5454
1 1:8.17371 2:8.1045
1 1:8.94101 2:8.31436
1 1:7.17121 2:9.81304
1 1:10.7035 2:11.1465
1 1:5.0152 2:6.89331
1 1:6.942 2:7.96665
1 1:8.71397 2:8.40047
1 1:4.52785 2:11.6766
1 1:9.18001 2:7.34579
1 1:6.58608 2:9.15965
1 1:11.1003 2:10.0456
1 1:10.2772 2:7.74659
1 1:10.2768 2:8.03449
1 1:4.47078 2:10.5287
1 1:12.3468 2:7.3463
1 1:8.95551 2:9.00253
1 1:7.16185 2:9.20648
1 1:7.4801 2:8.21485
1 1:9.29401 2:5.92002
1 1:6.79665 2:8.0926
1 1:10.2923 2:7.59159
1 1:10.8318 2:7.36832
1 1:8.99059 2:9.365
1 1:8.86885 2:7.23498
1 1:4.08715 2:9.22069
1 1:4.53545 2:9.24292
1 1:4.82467 2:7.91381
1 1:11.8125 2:8.35981
1 1:8.50908 2:6.31764
1 1:5.96723 2:10.0446
1 1:4.63529 2:6.8015
1 1:5.66181 2:7.35121
1 1:10.3321 2:9.29739
1 1:9.33896 2:8.21424
1 1:5.75239 2:7.90353
1 1:8.87818 2:4.4483
1 1:10.4551 2:8.14229
1 1:4.05539 2:6.46932
1 1:8.05448 2:8.75615
1 1:8.11663 2:9.44145
1 1:7.44075 2:7.04031
1 1:7.6494 2:8.30648
1 1:11.1095 2:8.91671
1 1:6.00693 2:6.63377
1 1:9.05543 2:8.32677
1 1:9.27872 2:6.71896
1 1:8.95721 2:8.07028
1 1:8.26291 2:6.30599
1 1:10.6335 2:9.17015
1 1:4.61389 2:10.4208
1 1:8.27876 2:7.72455
1 1:10.9359 2:8.11671
1 1:7.6796 2:7.2345
1 1:8.65349 2:7.09258
1 1:7.38095 2:10.9652
1 1:6.77341 2:7.46721
1 1:10.4051 2:7.38723
1 1:12.7659 2:6.51281
1 1:6.04422 2:8.44321
1 1:7.09726 2:9.58748
1 1:10.3957 2:7.27346
1 1:8.57066 2:8.48054
1 1:8.0406 2:7.89603
1 1:3.41882 2:7.23659
1 1:11.1475 2:6.69287
1 1:8.73585 2:5.65991
1 1:7.41617 2:9.52651
1 1:6.65006 2:10.9448
1 1:6.66313 2:6.73443
1 1:6.72895 2:8.67495
1 1:9.22879 2:7.52299
1 1:10.7578 2:6.45333
1 1:5.6426 2:7.18109
1 1:11.2687 2:6.89038
1 1:7.52413 2:9.666
1 1:5.94329 2:6.48875
1 1:5.31025 2:8.36861
1 1:8.02432 2:6.63684
1 1:9.38649 2:8.51254
1 1:7.14721 2:8.87422
1 1:9.41817 2:7.53344
1 1:9.84039 2:9.21251
1 1:6.16822 2:6.73095
1 1:8.21335 2:7.33916
1 1:6.36558 2:6.97603
1 1:7.89447 2:8.13644
1 1:10.0067 2:5.32245
1 1:12.03 2:6.01182
1 1:9.86952 2:8.36814
1 1:8.90239 2:9.0773
1 1:10.1559 2:7.94926
1 1:11.9291 2:6.72652
1 1:5.45175 2:9.29709
1 1:7.93679 2:8.64508
1 1:8.45892 2:7.16785
1 1:10.5626 2:10.7726
1 1:7.0067 2:6.74516
1 1:5.43857 2:7.5847
1 1:10.108 2:7.8455
1 1:7.05491 2:10.4185
1 1:8.6072 2:7.14201
1 1:6.40665 2:7.43057
1 1:9.36107 2:9.39375
1 1:6.54193 2:9.0589
1 1:9.35554 2:9.0813
1 1:7.2969 2:10.3565
1 1:8.90139 2:7.41996
1 1:12.0468 2:8.55179
1 1:4.81797 2:8.63886
1 1:8.32149 2:9.83102
1 1:8.67709 2:7.38606
1 1:8.54097 2:7.49106
1 1:8.02834 2:7.29514
1 1:10.5767 2:9.10158
1 1:6.95862 2:8.29744
1 1:10.7751 2:8.94803
1 1:6.07192 2:10.8191
1 1:7.0309 2:7.82925
1 1:10.0216 2:7.69729
1 1:7.71505 2:7.78654
1 1:5.83154 2:7.43391
1 1:7.44721 2:8.90979
1 1:12.2493 2:4.94212
1 1:8.17448 2:7.20431
1 1:8.84433 2:9.29215
1 1:9.26879 2:9.96989
1 1:7.10332 2:8.82565
1 1:8.79062 2:8.89146
1 1:7.1388 2:6.17071
1 1:4.10195 2:8.31694
1 1:10.6881 2:9.39294
1 1:5.88204 2:7.49184
1 1:7.91461 2:7.92997
1 1:8.60472 2:5.95656
1 1:9.87704 2:9.16421
1 1:6.81494 2:8.3282
1 1:5.55142 2:8.83179
1 1:9.24383 2:8.58651
1 1:6.10088 2:8.42691
1 1:7.39675 2:6.73652
1 1:4.78609 2:8.16627
1 1:7.54089 2:8.11411
1 1:4.90183 2:7.85346
1 1:6.08211 2:6.81072
1 1:7.09351 2:8.48357
1 1:8.66146 2:8.29758
1 1:10.7137 2:5.89447
1 1:9.14482 2:5.67414
1 1:9.3495 2:8.78414
1 1:4.76611 2:7.51791
1 1:7.55013 2:5.75896
1 1:3.34769 2:9.60489
1 1:9.26206 2:9.23855
1 1:12.4258 2:6.94864
1 1:8.02052 2:5.48557
1 1:7.07211 2:6.7972
1 1:10.99 2:4.30478
1 1:10.8095 2:8.13272
1 1:9.22639 2:5.87915
1 1:10.1831 2:10.0586
1 1:9.10347 2:7.95024
1 1:10.8684 2:8.16714
1 1:9.18776 2:8.09176
1 1:7.751 2:7.34213
1 1:9.38276 2:6.50395
1 1:8.96421 2:8.20141
1 1:11.173 2:6.64506
1 1:6.7455 2:7.42667
1 1:8.97989 2:7.92124
1 1:6.0359 2:6.16635
1 1:7.099 2:8.34322
1 1:9.73375 2:8.10856
1 1:12.0627 2:7.99042
1 1:8.31306 2:8.17766
1 1:7.92869 2:7.99769
1 1:10.1612 2:7.81721
1 1:12.8453 2:7.44336
1 1:12.3723 2:7.83038
1 1:7.42184 2:6.82783
1 1:8.88046 2:5.52747
1 1:4.43864 2:8.57508
1 1:8.41364 2:8.44725
1 1:7.21431 2:10.5019
1 1:7.23262 2:9.68662
1 1:9.06232 2:6.16144
1 1:6.2655 2:7.89113
1 1:7.32665 2:10.2268
1 1:9.47283 2:7.78658
1 1:3.65556 2:7.83129
1 1:8.99185 2:7.01392
1 1:5.64515 2:8.10978
1 1:7.86227 2:7.25219
1 1:7.78072 2:10.1437
1 1:9.58888 2:8.16627
1 1:7.4196 2:7.03317
1 1:9.63028 2:6.0094
1 1:7.71903 2:6.70605
1 1:7.85721 2:6.42766
1 1:10.9716 2:9.04795
1 1:7.81685 2:8.67447
1 1:5.27856 2:6.45638
1 1:9.14841 2:9.28543
1 1:7.61948 2:8.06484
1 1:8.31553 2:7.37872
1 1:8.9517 2:7.51567
1 1:11.3671 2:10.3088
1 1:6.39761 2:8.50513
1 1:9.84061 2:8.14692
1 1:13.2759 2:8.99087
1 1:9.81572 2:8.01581
1 1:7.49207 2:9.43938
1 1:12.4789 2:7.78289
1 1:5.66182 2:5.84591
1 1:9.41333 2:7.82347
1 1:6.70681 2:7.15831
1 1:8.16267 2:8.46574
1 1:6.18785 2:6.04869
1 1:5.75346 2:9.30602
1 1:9.50375 2:4.88191
1 1:5.61121 2:7.15247
1 1:8.8645 2:8.52027
1 1:5.66754 2:7.41537
1 1:4.59116 2:6.84823
1 1:5.7349 2:9.49444
1 1:2.86071 2:6.58939
1 1:5.25194 2:7.85684
1 1:4.6754 2:3.95046
1 1:7.05858 2:8.30381
1 1:7.29005 2:7.37924
1 1:5.03471 2:7.92883
1 1:9.93604 2:10.3023
1 1:10.5905 2:6.44649
1 1:9.0662 2:9.39615
1 1:11.3684 2:8.13703
1 1:6.13306 2:10.6608
1 1:11.2553 2:7.56451
1 1:9.37985 2:7.33932
1 1:3.8905 2:9.03394
1 1:8.3095 2:7.66447
1 1:8.55802 2:8.99052
1 1:9.63359 2:8.5106
1 1:8.69918 2:8.37046
1 1:10.0539 2:8.18573
1 1:7.24319 2:9.89898
1 1:6.96368 2:6.25731
1 1:10.8932 2:7.28416
1 1:8.29942 2:6.4148
1 1:7.59701 2:9.5292
1 1:7.18749 2:6.88168
1 1:6.58199 2:5.36482
1 1:9.8378 2:5.043
1 1:7.11093 2:7.93698
1 1:8.50126 2:9.67311
1 1:7.7509 2:3.70608
1 1:7.30871 2:7.02662
1 1:8.05147 2:8.93201
1 1:3.81281 2:7.22911
1 1:8.052 2:9.2936
1 1:6.45241 2:9.32058
1 1:7.36671 2:10.8976
1 1:6.65496 2:9.32253
1 1:9.43985 2:8.81736
1 1:8.1859 2:6.54449
1 1:10.4193 2:10.4827
1 1:10.4248 2:7.22352
1 1:5.33221 2:7.58872
1 1:4.90106 2:8.90716
1 1:8.86264 2:8.68217
1 1:10.0097 2:7.73644
1 1:10.284 2:7.08929
1 1:7.96405 2:10.2778
1 1:10.0521 2:10.761
1 1:7.22003 2:6.20088
1 1:10.1988 2:8.5138
1 1:8.05953 2:6.68652
1 1:5.16062 2:6.78284
1 1:9.88666 2:6.67878
1 1:6.20895 2:8.9563
1 1:3.86069 2:7.19973
1 1:10.0601 2:8.94351
1 1:9.08522 2:7.79972
1 1:9.0533 2:8.86652
1 1:7.98137 2:9.38435
1 1:8.89527 2:11.4801
1 1:7.40327 2:9.11186
1 1:8.24525 2:8.42417
1 1:6.64799 2:8.69236
1 1:6.90543 2:10.1904
1 1:12.2661 2:7.93501
1 1:7.69969 2:8.49025
1 1:8.96692 2:6.80167
1 1:14.9782 2:7.17633
1 1:4.43629 2:9.02733
1 1:9.21546 2:10.5386
1 1:11.0926 2:5.83097
1 1:6.96053 2:8.30016
1 1:5.12897 2:7.15079
1 1:7.17731 2:7.10712
1 1:4.77797 2:7.01649
1 1:7.04956 2:8.80187
1 1:10.2115 2:9.35123
1 1:7.68017 2:8.58289
1 1:11.5096 2:7.52753
1 1:11.4076 2:8.67587
1 1:10.0646 2:5.80814
1 1:9.0224 2:7.77533
1 1:8.02055 2:7.08517
1 1:7.29289 2:4.93361
1 1:3.73457 2:9.31401
1 1:8.67553 2:10.4644
1 1:7.71135 2:6.52231
1 1:8.60834 2:5.95034
1 1:9.39344 2:5.61639
1 1:8.06186 2:7.25523
1 1:7.01426 2:7.26124
1 1:4.61699 2:6.33719
1 1:12.5636 2:9.41857
1 1:9.26776 2:7.38425
1 1:10.6632 2:6.73039
1 1:9.37318 2:7.43738
1 1:10.6779 2:7.24326
1 1:8.27129 2:8.31678
1 1:5.48145 2:6.87952
1 1:7.33406 2:9.21899
1 1:3.79111 2:7.4213
1 1:9.18896 2:8.70596
1 1:8.55313 2:8.90974
1 1:7.07787 2:4.52113
1 1:9.67268 2:8.53386
1 1:12.3796 2:9.22663
1 1:10.1428 2:7.22778
1 1:8.5223 2:9.06286
1 1:7.83112 2:8.96738
1 1:9.28863 2:5.5167
1 1:8.80562 2:4.80281
1 1:6.42565 2:8.90203
1 1:10.7131 2:8.52493
1 1:6.71931 2:8.28897
1 1:6.79163 2:5.44063
1 1:7.35926 2:5.61975
1 1:10.5534 2:9.09421
1 1:8.68999 2:7.65274
1 1:6.32183 2:8.44573
1 1:7.72099 2:9.6388
1 1:5.38326 2:4.96314
1 1:5.07863 2:6.4515
1 1:4.42542 2:6.53265
1 1:6.84868 2:9.57648
1 1:8.22208 2:8.61796
1 1:9.97318 2:4.99578
1 1:6.77677 2:8.20434
1 1:6.92149 2:7.21037
1 1:8.63244 2:7.11786
1 1:4.31025 2:7.8412
1 1:4.83056 2:6.16848
1 1:5.92664 2:5.87798
1 1:6.44393 2:7.27135
1 1:7.92968 2:5.94215
1 1:7.60009 2:8.52705
1 1:4.46797 2:9.95678
1 1:5.54212 2:6.706
1 1:7.72161 2:6.70015
1 1:6.30481 2:9.21664
1 1:5.82955 2:9.60102
1 1:8.44271 2:7.88758
1 1:8.23156 2:4.72422
1 1:7.43695 2:4.24123
1 1:7.43308 2:7.2681
1 1:5.38713 2:8.65947
1 1:8.60996 2:9.23465
1 1:8.74665 2:7.29043
1 1:9.30257 2:9.33656
1 1:9.62365 2:9.99503
1 1:6.45521 2:7.10568
1 1:13.2462 2:8.91865
1 1:8.12888 2:8.95544
1 1:9.18398 2:4.43544
1 1:8.55635 2:4.71952
1 1:11.7708 2:7.99768
1 1:9.06993 2:7.26052
1 1:8.11555 2:7.61775
1 1:8.81706 2:9.81031
1 1:6.14746 2:5.86395
1 1:6.24563 2:8.52704
1 1:9.02531 2:4.71357
1 1:5.40485 2:8.34157
1 1:4.92961 2:8.07783
1 1:3.36386 2:7.24486
1 1:9.34788 2:8.3683
1 1:8.26058 2:9.06645
1 1:7.75193 2:8.53072
1 1:13.5873 2:8.08635
1 1:10.4705 2:10.5003
1 1:8.53322 2:7.98281
1 1:7.61832 2:7.49683
1 1:8.61798 2:7.06936
1 1:8.81505 2:8.56228
1 1:6.50608 2:10.0529
1 1:7.83004 2:7.85223
1 1:10.8004 2:5.90373
1 1:3.84036 2:6.78623
1 1:8.88754 2:4.55544
1 1:6.30263 2:7.28774
1 1:7.6781 2:8.76652
1 1:10.3369 2:8.13341
1 1:7.44353 2:10.9625
1 1:8.37954 2:10.1711
1 1:6.46452 2:6.32506
1 1:7.21595 2:8.38833
1 1:8.37355 2:7.86119
1 1:7.37786 2:9.49614
1 1:8.98516 2:7.47241
1 1:8.96591 2:6.54716
1 1:7.95594 2:6.67677
1 1:10.7154 2:8.6358
1 1:7.7156 2:7.44433
1 1:10.4551 2:8.00949
1 1:8.62484 2:9.1806
1 1:9.00801 2:9.47973
1 1:7.98177 2:7.55449
1 1:8.50094 2:7.11808
1 1:7.62725 2:7.70803
1 1:9.17988 2:7.17496
1 1:5.83345 2:8.10656
1 1:11.0248 2:8.62831
1 1:4.71617 2:8.43106
1 1:6.10607 2:7.30625
1 1:4.46044 2:7.43403
1 1:7.64605 2:10.1319
1 1:5.38883 2:8.40655
1 1:9.08161 2:5.82504
1 1:3.28367 2:6.86545
1 1:9.24235 2:8.67368
1 1:7.05818 2:8.02455
1 1:8.20349 2:5.48298
1 1:7.87111 2:8.23382
1 1:9.29167 2:9.28464
1 1:8.57786 2:4.13851
1 1:5.90838 2:10.3971
1 1:8.40425 2:12.1868
1 1:4.6321 2:9.97595
1 1:7.9587 2:8.24503
1 1:5.97329 2:9.58872
1 1:6.21108 2:7.03184
1 1:9.5055 2:6.18349
1 1:5.39766 2:7.88443
1 1:6.6565 2:8.62803
1 1:11.6486 2:7.92968
1 1:6.96011 2:6.17051
1 1:4.71529 2:9.8928
1 1:6.1473 2:9.03465
1 1:8.27273 2:8.8805
1 1:12.023 2:8.73659
1 1:7.81904 2:6.80164
1 1:10.4394 2:7.70896
1 1:10.0324 2:7.89851
1 1:10.3277 2:9.24312
1 1:11.0261 2:10.5956
1 1:9.27428 2:7.88697
1 1:4.52379 2:7.28717
1 1:7.22792 2:6.25774
1 1:4.44799 2:10.1029
1 1:6.84782 2:8.26584
1 1:9.85453 2:7.98315
1 1:9.53397 2:10.0655
1 1:6.24909 2:8.2678
1 1:5.15331 2:9.15663
1 1:8.9553 2:7.63539
1 1:9.54691 2:7.52284
1 1:7.28725 2:4.791
1 1:9.0808 2:7.63111
1 1:9.74966 2:9.12018
1 1:4.09421 2:8.2365
1 1:6.23372 2:7.02266
1 1:5.83872 2:9.19028
1 1:6.07767 2:5.62902
1 1:12.5381 2:8.23253
1 1:8.79297 2:8.98641
1 1:7.98659 2:7.18826
1 1:8.85791 2:9.6878
1 1:9.77657 2:8.9711
1 1:6.28151 2:9.86746
1 1:12.1653 2:7.74998
1 1:13.6485 2:9.07174
1 1:13.8828 2:5.26418
1 1:8.25834 2:9.90095
1 1:8.44348 2:7.13664
1 1:7.3971 2:10.0156
1 1:10.9713 2:6.97358
1 1:8.05861 2:7.56203
1 1:7.2109 2:5.73773
1 1:5.27104 2:7.28683
1 1:7.46852 2:7.09741
1 1:6.29199 2:5.66582
1 1:4.31269 2:10.5752
1 1:9.94722 2:8.9198
1 1:8.48881 2:7.40425
1 1:8.41208 2:8.31148
1 1:10.7439 2:7.99807
1 1:10.5055 2:8.63433
1 1:5.73486 2:9.42607
1 1:6.53259 2:10.5314
1 1:10.4197 2:9.083
1 1:13.8509 2:10.6919
1 1:7.04075 2:9.64158
1 1:7.67206 2:7.65689
1 1:7.73665 2:6.64775
1 1:6.32207 2:5.60406
1 1:5.82878 2:7.8597
1 1:8.90113 2:8.66772
1 1:7.68956 2:8.00418
1 1:5.60621 2:8.18591
1 1:5.37377 2:11.6433
1 1:10.3896 2:10.1538
1 1:9.61627 2:6.5103
1 1:5.96558 2:9.67075
1 1:7.52371 2:7.22328
1 1:6.5496 2:8.61193
1 1:7.66185 2:7.42263
1 1:8.24778 2:8.5406
1 1:6.11339 2:8.5674
1 1:7.01074 2:10.117
1 1:8.63152 2:7.01652
1 1:9.05967 2:6.0279
1 1:8.43884 2:8.64233
1 1:8.05869 2:11.2004
1 1:6.5648 2:8.31392
1 1:6.46212 2:6.77246
1 1:8.81956 2:7.71606
1 1:4.30878 2:7.28078
1 1:8.41157 2:11.1419
1 1:9.21446 2:9.67639
1 1:9.70329 2:9.7454
1 1:8.60625 2:8.05377
1 1:7.59214 2:6.59503
1 1:9.85481 2:7.8935
1 1:6.03014 2:5.84219
1 1:5.71776 2:5.9221
1 1:9.31612 2:5.7926
1 1:8.36571 2:8.96062
1 1:11.3822 2:7.18205
1 1:7.31464 2:5.16186
1 1:7.15519 2:7.05157
1 1:9.05535 2:6.31963
1 1:7.9623 2:7.96761
1 1:8.24564 2:5.95077
1 1:7.54426 2:9.87349
1 1:10.5337 2:6.31668
1 1:9.19972 2:8.90328
